"kWithin"	"Module"
"Zt09_chr_1_00044"	0.104024247151474	"M5"
"Zt09_chr_1_02021"	0.103493578177821	"M5"
"Zt09_chr_3_00597"	0.102575991456798	"M5"
"Zt09_chr_13_00216"	0.102369955682126	"M5"
"Zt09_chr_4_00098"	0.101761825787898	"M5"
"Zt09_chr_1_01997"	0.101345918145206	"M5"
"Zt09_chr_11_00167"	0.101050350673138	"M5"
"Zt09_chr_1_01524"	0.100715039897284	"M5"
"Zt09_chr_2_01116"	0.100565333790633	"M5"
"Zt09_chr_3_00805"	0.0997139897437931	"M5"
"Zt09_chr_1_00919"	0.0994367196876373	"M5"
"Zt09_chr_5_00441"	0.0986430192243945	"M5"
"Zt09_chr_13_00257"	0.0985627123305479	"M5"
"Zt09_chr_3_00507"	0.0981850589450634	"M5"
"Zt09_chr_1_01256"	0.0977724582488866	"M5"
"Zt09_chr_10_00236"	0.0977178126878954	"M5"
"Zt09_chr_2_01113"	0.0970668178127406	"M5"
"Zt09_chr_16_00030"	0.0969991151040442	"M5"
"Zt09_chr_4_00481"	0.0959201555694504	"M5"
"Zt09_chr_1_01479"	0.0958983370101276	"M5"
"Zt09_chr_1_00167"	0.0957244485388006	"M5"
"Zt09_chr_6_00415"	0.095270916338893	"M5"
"Zt09_chr_6_00127"	0.0950951184137973	"M5"
"Zt09_chr_10_00152"	0.0949087096261399	"M5"
"Zt09_chr_11_00233"	0.094814059789708	"M5"
"Zt09_chr_1_01004"	0.0947526502081334	"M5"
"Zt09_chr_11_00123"	0.0945155686834334	"M5"
"Zt09_chr_6_00453"	0.0935898584960224	"M5"
"Zt09_chr_8_00522"	0.0931735146998411	"M5"
"Zt09_chr_4_00346"	0.0926496261943475	"M5"
"Zt09_chr_13_00265"	0.0919489035698335	"M5"
"Zt09_chr_1_02049"	0.0917896201153614	"M5"
"Zt09_chr_7_00253"	0.0916860857203795	"M5"
"Zt09_chr_3_00611"	0.0912333745088928	"M5"
"Zt09_chr_1_00442"	0.0909376973345568	"M5"
"Zt09_chr_9_00274"	0.0908578929582974	"M5"
"Zt09_chr_1_00120"	0.0899045900543012	"M5"
"Zt09_chr_1_00450"	0.0885655669003199	"M5"
"Zt09_chr_12_00049"	0.088548913530595	"M5"
"Zt09_chr_12_00339"	0.0884703068891927	"M5"
"Zt09_chr_12_00116"	0.0883221078918156	"M5"
"Zt09_chr_9_00311"	0.0880120695596023	"M5"
"Zt09_chr_11_00182"	0.0876070392465578	"M5"
"Zt09_chr_8_00276"	0.0870291247284144	"M5"
"Zt09_chr_11_00420"	0.0870220646144274	"M5"
"Zt09_chr_4_00329"	0.0868453399533634	"M5"
"Zt09_chr_7_00043"	0.0868409914668309	"M5"
"Zt09_chr_2_00179"	0.0867293278881863	"M5"
"Zt09_chr_4_00685"	0.0855793211336896	"M5"
"Zt09_chr_3_00570"	0.0852729660919015	"M5"
"Zt09_chr_1_01543"	0.0848170963779944	"M5"
"Zt09_chr_1_00744"	0.0846719545185128	"M5"
"Zt09_chr_12_00094"	0.0845420835708871	"M5"
"Zt09_chr_2_01118"	0.0841203413303634	"M5"
"Zt09_chr_9_00243"	0.0840702950997811	"M5"
"Zt09_chr_6_00627"	0.0840343670136823	"M5"
"Zt09_chr_4_00890"	0.0839310288997425	"M5"
"Zt09_chr_10_00274"	0.0832064457209752	"M5"
"Zt09_chr_7_00568"	0.0825802224155746	"M5"
"Zt09_chr_13_00292"	0.0825545657706334	"M5"
"Zt09_chr_3_00205"	0.0824919767819033	"M5"
"Zt09_chr_9_00395"	0.0823593928593003	"M5"
"Zt09_chr_1_00745"	0.0822889109295795	"M5"
"Zt09_chr_8_00033"	0.0820661011570526	"M5"
"Zt09_chr_1_00510"	0.0817900464207592	"M5"
"Zt09_chr_1_00383"	0.0816806049695055	"M5"
"Zt09_chr_9_00371"	0.081541106883671	"M5"
"Zt09_chr_3_00944"	0.0814971967959217	"M5"
"Zt09_chr_6_00141"	0.0810916748691746	"M5"
"Zt09_chr_13_00070"	0.0810033755664208	"M5"
"Zt09_chr_1_00949"	0.0808386065247216	"M5"
"Zt09_chr_11_00311"	0.0802202366421849	"M5"
"Zt09_chr_1_00781"	0.0799873492252965	"M5"
"Zt09_chr_9_00209"	0.0795132671961228	"M5"
"Zt09_chr_6_00096"	0.0793282326711084	"M5"
"Zt09_chr_1_00690"	0.0790807250361054	"M5"
"Zt09_chr_8_00302"	0.0785917515026157	"M5"
"Zt09_chr_1_00441"	0.0785839323810007	"M5"
"Zt09_chr_6_00253"	0.0771741612405352	"M5"
"Zt09_chr_1_01697"	0.0771422773503019	"M5"
"Zt09_chr_12_00182"	0.0770455442332265	"M5"
"Zt09_chr_5_00339"	0.0768839047147559	"M5"
"Zt09_chr_1_00041"	0.0766589191032509	"M5"
"Zt09_chr_12_00342"	0.0765785840613108	"M5"
"Zt09_chr_1_00451"	0.0756573868284913	"M5"
"Zt09_chr_5_00033"	0.0754930995185897	"M5"
"Zt09_chr_2_00002"	0.07537645923151	"M5"
"Zt09_chr_9_00558"	0.0747230735572996	"M5"
"Zt09_chr_8_00444"	0.0745862594933175	"M5"
"Zt09_chr_1_00460"	0.0741495890947725	"M5"
"Zt09_chr_3_00692"	0.0734763203614441	"M5"
"Zt09_chr_1_01593"	0.0731370678348935	"M5"
"Zt09_chr_2_00359"	0.0731112342175572	"M5"
"Zt09_chr_2_00678"	0.0729700610617852	"M5"
"Zt09_chr_2_00614"	0.0728400382085151	"M5"
"Zt09_chr_6_00410"	0.0728088025326232	"M5"
"Zt09_chr_1_02091"	0.0727107297068196	"M5"
"Zt09_chr_2_00648"	0.0726321572891045	"M5"
"Zt09_chr_10_00050"	0.0717636405296833	"M5"
"Zt09_chr_5_00412"	0.0713724520775681	"M5"
"Zt09_chr_6_00538"	0.071041591171113	"M5"
"Zt09_chr_3_00226"	0.0709426048208968	"M5"
"Zt09_chr_11_00184"	0.0706224616973683	"M5"
"Zt09_chr_12_00243"	0.0705699629388542	"M5"
"Zt09_chr_12_00237"	0.0703750297237714	"M5"
"Zt09_chr_1_00272"	0.0702367419927402	"M5"
"Zt09_chr_5_00266"	0.0702348373550258	"M5"
"Zt09_chr_1_00282"	0.0700970324611812	"M5"
"Zt09_chr_12_00093"	0.0696583123200586	"M5"
"Zt09_chr_10_00026"	0.0695525719969502	"M5"
"Zt09_chr_1_01073"	0.0688639339442069	"M5"
"Zt09_chr_2_00974"	0.0687471883169707	"M5"
"Zt09_chr_1_01623"	0.0685185818423753	"M5"
"Zt09_chr_8_00012"	0.0682696250308505	"M5"
"Zt09_chr_11_00028"	0.0680514470760018	"M5"
"Zt09_chr_3_00189"	0.067768026935191	"M5"
"Zt09_chr_6_00104"	0.0677647035579127	"M5"
"Zt09_chr_13_00336"	0.0676446915370799	"M5"
"Zt09_chr_1_00217"	0.0675227502064383	"M5"
"Zt09_chr_12_00062"	0.0674647192667538	"M5"
"Zt09_chr_7_00508"	0.067420488694637	"M5"
"Zt09_chr_3_00026"	0.0673823142792251	"M5"
"Zt09_chr_2_00939"	0.0667128502962952	"M5"
"Zt09_chr_1_00399"	0.0662117055139786	"M5"
"Zt09_chr_4_00249"	0.0661655118423229	"M5"
"Zt09_chr_5_00042"	0.0659470815965233	"M5"
"Zt09_chr_4_00748"	0.0658378137699381	"M5"
"Zt09_chr_1_00192"	0.06552332524217	"M5"
"Zt09_chr_8_00216"	0.0650493567769262	"M5"
"Zt09_chr_7_00364"	0.0649174179504123	"M5"
"Zt09_chr_1_00315"	0.0648719608270698	"M5"
"Zt09_chr_9_00405"	0.0642475061748789	"M5"
"Zt09_chr_3_00783"	0.0635764009768741	"M5"
"Zt09_chr_1_00297"	0.0634860667329159	"M5"
"Zt09_chr_1_01660"	0.0632697967189367	"M5"
"Zt09_chr_10_00479"	0.0631993634829424	"M5"
"Zt09_chr_5_00497"	0.0627554928260918	"M5"
"Zt09_chr_1_01627"	0.0626588742531222	"M5"
"Zt09_chr_1_00268"	0.0624989573250322	"M5"
"Zt09_chr_5_00449"	0.062481541738447	"M5"
"Zt09_chr_9_00506"	0.0624415901371884	"M5"
"Zt09_chr_3_00154"	0.0623557201578005	"M5"
"Zt09_chr_3_00699"	0.0619166601220827	"M5"
"Zt09_chr_2_00591"	0.0615555655247272	"M5"
"Zt09_chr_4_00134"	0.0614975494054461	"M5"
"Zt09_chr_8_00025"	0.061318830319343	"M5"
"Zt09_chr_3_00274"	0.0612347820585961	"M5"
"Zt09_chr_1_00723"	0.06111090268653	"M5"
"Zt09_chr_2_00529"	0.0610358869388343	"M5"
"Zt09_chr_6_00626"	0.0609886646551487	"M5"
"Zt09_chr_1_00921"	0.060956277654874	"M5"
"Zt09_chr_12_00271"	0.0609048609347893	"M5"
"Zt09_chr_1_01974"	0.060868886830338	"M5"
"Zt09_chr_4_00882"	0.060586740260263	"M5"
"Zt09_chr_1_01221"	0.059985802160694	"M5"
"Zt09_chr_1_01241"	0.0598550897471581	"M5"
"Zt09_chr_2_00775"	0.0598534473630696	"M5"
"Zt09_chr_8_00331"	0.0595180655967841	"M5"
"Zt09_chr_7_00326"	0.059349995685814	"M5"
"Zt09_chr_7_00484"	0.0591607572870677	"M5"
"Zt09_chr_1_00366"	0.0590809629593635	"M5"
"Zt09_chr_10_00340"	0.0589560632924889	"M5"
"Zt09_chr_1_01937"	0.058617536343518	"M5"
"Zt09_chr_10_00147"	0.0583158685275287	"M5"
"Zt09_chr_5_00466"	0.0582694983517882	"M5"
"Zt09_chr_11_00147"	0.058221216110659	"M5"
"Zt09_chr_1_02102"	0.058063977354007	"M5"
"Zt09_chr_8_00543"	0.0579120539921509	"M5"
"Zt09_chr_2_00806"	0.0571297068289315	"M5"
"Zt09_chr_2_00848"	0.0567202643892545	"M5"
"Zt09_chr_7_00172"	0.0565004504297872	"M5"
"Zt09_chr_3_00626"	0.0562902519051575	"M5"
"Zt09_chr_5_00544"	0.0560241264571718	"M5"
"Zt09_chr_1_00771"	0.0559053526897538	"M5"
"Zt09_chr_6_00088"	0.0554807937367591	"M5"
"Zt09_chr_3_00688"	0.0549576863674776	"M5"
"Zt09_chr_4_00638"	0.0548980176265078	"M5"
"Zt09_chr_1_00613"	0.0547362014745402	"M5"
"Zt09_chr_10_00411"	0.0547097254046646	"M5"
"Zt09_chr_3_00001"	0.0541086514883498	"M5"
"Zt09_chr_10_00430"	0.0540238902422921	"M5"
"Zt09_chr_12_00092"	0.053766248813318	"M5"
"Zt09_chr_1_02070"	0.0536172892963775	"M5"
"Zt09_chr_2_00406"	0.0533477915430038	"M5"
"Zt09_chr_5_00397"	0.0531579076157135	"M5"
"Zt09_chr_2_00312"	0.0530102744052561	"M5"
"Zt09_chr_2_00900"	0.0524143580789849	"M5"
"Zt09_chr_4_00258"	0.0524054395289659	"M5"
"Zt09_chr_19_00033"	0.0523282762160607	"M5"
"Zt09_chr_2_00170"	0.0522431192108117	"M5"
"Zt09_chr_10_00347"	0.0522316987728737	"M5"
"Zt09_chr_4_00688"	0.0520634060956655	"M5"
"Zt09_chr_3_01084"	0.0520368698155583	"M5"
"Zt09_chr_13_00087"	0.0518721447761761	"M5"
"Zt09_chr_3_00885"	0.0518472622224369	"M5"
"Zt09_chr_2_00796"	0.0513075223713279	"M5"
"Zt09_chr_3_00227"	0.0512562898797138	"M5"
"Zt09_chr_6_00195"	0.05111751268461	"M5"
"Zt09_chr_6_00540"	0.0510801807766055	"M5"
"Zt09_chr_2_01051"	0.0509679097146087	"M5"
"Zt09_chr_8_00210"	0.050850423764366	"M5"
"Zt09_chr_12_00144"	0.0505868739300983	"M5"
"Zt09_chr_12_00416"	0.0504318951054042	"M5"
"Zt09_chr_7_00158"	0.0502666734811453	"M5"
"Zt09_chr_2_01198"	0.0501562227886472	"M5"
"Zt09_chr_8_00084"	0.0498380355192908	"M5"
"Zt09_chr_8_00445"	0.0496233030848691	"M5"
"Zt09_chr_1_01876"	0.0491882976286278	"M5"
"Zt09_chr_2_01020"	0.0490579355927218	"M5"
"Zt09_chr_7_00384"	0.0486506007484312	"M5"
"Zt09_chr_6_00142"	0.0485419612940572	"M5"
"Zt09_chr_6_00311"	0.048394174357893	"M5"
"Zt09_chr_1_00030"	0.0482592182317928	"M5"
"Zt09_chr_10_00230"	0.0478729641899704	"M5"
"Zt09_chr_9_00442"	0.0475249544789672	"M5"
"Zt09_chr_11_00185"	0.0471893102043938	"M5"
"Zt09_chr_5_00083"	0.0469919980837889	"M5"
"Zt09_chr_2_00635"	0.0468608164383725	"M5"
"Zt09_chr_8_00009"	0.0460066772409655	"M5"
"Zt09_chr_12_00215"	0.0459804071773854	"M5"
"Zt09_chr_5_00352"	0.0458565227196596	"M5"
"Zt09_chr_3_01027"	0.0456360670807874	"M5"
"Zt09_chr_10_00380"	0.0455298534755484	"M5"
"Zt09_chr_6_00323"	0.0454977359459593	"M5"
"Zt09_chr_3_00163"	0.0451486905843869	"M5"
"Zt09_chr_5_00393"	0.0448902074604746	"M5"
"Zt09_chr_6_00342"	0.0446550136172315	"M5"
"Zt09_chr_11_00151"	0.0446039999723993	"M5"
"Zt09_chr_3_00786"	0.0444598545920311	"M5"
"Zt09_chr_6_00544"	0.0443647294592813	"M5"
"Zt09_chr_2_00224"	0.0441149517187255	"M5"
"Zt09_chr_2_00428"	0.0439894942461236	"M5"
"Zt09_chr_3_00810"	0.0434531106247349	"M5"
"Zt09_chr_10_00262"	0.043008838953067	"M5"
"Zt09_chr_13_00039"	0.0425733347161774	"M5"
"Zt09_chr_1_01960"	0.042292058669074	"M5"
"Zt09_chr_3_00492"	0.0421197390524669	"M5"
"Zt09_chr_7_00100"	0.0420743842032268	"M5"
"Zt09_chr_5_00581"	0.0419558392715394	"M5"
"Zt09_chr_2_00786"	0.0415683535814366	"M5"
"Zt09_chr_2_00968"	0.0414248955031527	"M5"
"Zt09_chr_4_00806"	0.0413039306484222	"M5"
"Zt09_chr_1_01445"	0.0407870506862111	"M5"
"Zt09_chr_2_00476"	0.0403186306336083	"M5"
"Zt09_chr_2_00934"	0.04031801478858	"M5"
"Zt09_chr_8_00027"	0.0402842835520018	"M5"
"Zt09_chr_4_00201"	0.0399818857006451	"M5"
"Zt09_chr_9_00377"	0.0399586346337925	"M5"
"Zt09_chr_9_00307"	0.039906889990684	"M5"
"Zt09_chr_7_00838"	0.0398013246180861	"M5"
"Zt09_chr_8_00453"	0.0397317771684358	"M5"
"Zt09_chr_1_00756"	0.0396936947399859	"M5"
"Zt09_chr_2_00893"	0.0391868142763136	"M5"
"Zt09_chr_5_00586"	0.0389189374338189	"M5"
"Zt09_chr_4_00431"	0.0385830903569604	"M5"
"Zt09_chr_1_01606"	0.0385791004555352	"M5"
"Zt09_chr_9_00071"	0.0383817439879895	"M5"
"Zt09_chr_9_00058"	0.0382723755277848	"M5"
"Zt09_chr_1_00686"	0.0378954547854467	"M5"
"Zt09_chr_6_00034"	0.0378168601859135	"M5"
"Zt09_chr_10_00141"	0.0376122075775939	"M5"
"Zt09_chr_1_01823"	0.0375358923003207	"M5"
"Zt09_chr_4_00548"	0.037509852622514	"M5"
"Zt09_chr_10_00118"	0.0374045307038459	"M5"
"Zt09_chr_2_00930"	0.037334760822046	"M5"
"Zt09_chr_5_00532"	0.0371613930647414	"M5"
"Zt09_chr_4_00021"	0.0369876705320917	"M5"
"Zt09_chr_1_00575"	0.0369348990693108	"M5"
"Zt09_chr_11_00054"	0.0367353385168732	"M5"
"Zt09_chr_3_00864"	0.0366721313469843	"M5"
"Zt09_chr_12_00090"	0.0366082246565898	"M5"
"Zt09_chr_12_00143"	0.0365460177949405	"M5"
"Zt09_chr_1_01005"	0.0364814727434148	"M5"
"Zt09_chr_1_01573"	0.036469838113759	"M5"
"Zt09_chr_11_00045"	0.0364131634289551	"M5"
"Zt09_chr_1_00803"	0.0357711652892835	"M5"
"Zt09_chr_11_00102"	0.0357218169942068	"M5"
"Zt09_chr_2_00587"	0.0355595129646327	"M5"
"Zt09_chr_1_00207"	0.0354226987685269	"M5"
"Zt09_chr_3_00871"	0.0351538303746234	"M5"
"Zt09_chr_2_00012"	0.0350743740792367	"M5"
"Zt09_chr_1_01765"	0.0350565365763252	"M5"
"Zt09_chr_1_01582"	0.0350491139537569	"M5"
"Zt09_chr_8_00451"	0.0350473485399932	"M5"
"Zt09_chr_12_00172"	0.0348456619194252	"M5"
"Zt09_chr_1_00370"	0.0347926782475269	"M5"
"Zt09_chr_1_00607"	0.034623250627299	"M5"
"Zt09_chr_7_00212"	0.03458998844709	"M5"
"Zt09_chr_2_00973"	0.0344221386825787	"M5"
"Zt09_chr_7_00198"	0.0342442155024767	"M5"
"Zt09_chr_11_00198"	0.0342303399310359	"M5"
"Zt09_chr_1_01958"	0.0341838531003517	"M5"
"Zt09_chr_1_01643"	0.034177290061332	"M5"
"Zt09_chr_8_00291"	0.0338851751249421	"M5"
"Zt09_chr_1_01506"	0.0338619583266206	"M5"
"Zt09_chr_1_01896"	0.0338296646401809	"M5"
"Zt09_chr_3_00233"	0.0337401443257993	"M5"
"Zt09_chr_5_00624"	0.0335801874315539	"M5"
"Zt09_chr_4_00684"	0.0329322783464183	"M5"
"Zt09_chr_5_00562"	0.0329096462938578	"M5"
"Zt09_chr_2_00315"	0.0328818287651368	"M5"
"Zt09_chr_11_00254"	0.0326262651918273	"M5"
"Zt09_chr_6_00543"	0.0324526347190211	"M5"
"Zt09_chr_4_00809"	0.0324402332659729	"M5"
"Zt09_chr_4_00353"	0.0320537836742741	"M5"
"Zt09_chr_1_00214"	0.0318396680478613	"M5"
"Zt09_chr_13_00084"	0.0316914697200771	"M5"
"Zt09_chr_3_00153"	0.0316593994294591	"M5"
"Zt09_chr_2_00877"	0.0316465918236921	"M5"
"Zt09_chr_3_00494"	0.0316389001644994	"M5"
"Zt09_chr_5_00318"	0.0315604203803469	"M5"
"Zt09_chr_1_00764"	0.0314595479390941	"M5"
"Zt09_chr_13_00270"	0.0313940986293934	"M5"
"Zt09_chr_11_00229"	0.0312927781010663	"M5"
"Zt09_chr_3_00202"	0.031220517934388	"M5"
"Zt09_chr_3_00181"	0.0310529166919957	"M5"
"Zt09_chr_2_00854"	0.0305761575567977	"M5"
"Zt09_chr_4_00296"	0.0305355904369891	"M5"
"Zt09_chr_1_01162"	0.0304372721092944	"M5"
"Zt09_chr_1_01288"	0.0303568116030858	"M5"
"Zt09_chr_10_00231"	0.0302980397333492	"M5"
"Zt09_chr_9_00306"	0.0300600882399894	"M5"
"Zt09_chr_6_00474"	0.0300552296580622	"M5"
"Zt09_chr_5_00111"	0.0296287558033978	"M5"
"Zt09_chr_1_00853"	0.0295455168902635	"M5"
"Zt09_chr_1_01535"	0.0295074061470891	"M5"
"Zt09_chr_11_00349"	0.0293887079145522	"M5"
"Zt09_chr_5_00813"	0.028934609791792	"M5"
"Zt09_chr_10_00352"	0.0287665987131063	"M5"
"Zt09_chr_1_01950"	0.0287299023176798	"M5"
"Zt09_chr_3_00214"	0.0286936289375289	"M5"
"Zt09_chr_9_00498"	0.0284969055205105	"M5"
"Zt09_chr_8_00367"	0.0284953169932401	"M5"
"Zt09_chr_3_01055"	0.0284229200340981	"M5"
"Zt09_chr_4_00696"	0.0282309201268245	"M5"
"Zt09_chr_4_00747"	0.0281686939266147	"M5"
"Zt09_chr_1_00134"	0.0278853132028075	"M5"
"Zt09_chr_13_00092"	0.0278141857730081	"M5"
"Zt09_chr_6_00168"	0.027807649819077	"M5"
"Zt09_chr_5_00433"	0.0277355779250507	"M5"
"Zt09_chr_3_00206"	0.0277224647632081	"M5"
"Zt09_chr_4_00418"	0.0272865951227127	"M5"
"Zt09_chr_3_00939"	0.0272079875011066	"M5"
"Zt09_chr_12_00343"	0.0271996245679306	"M5"
"Zt09_chr_1_00535"	0.0271634040818914	"M5"
"Zt09_chr_5_00366"	0.0271129648715472	"M5"
"Zt09_chr_9_00420"	0.0270672364167319	"M5"
"Zt09_chr_2_00172"	0.02678931712441	"M5"
"Zt09_chr_10_00220"	0.0265485433674537	"M5"
"Zt09_chr_2_00420"	0.026406897420744	"M5"
"Zt09_chr_10_00203"	0.0263310776117008	"M5"
"Zt09_chr_2_01021"	0.0263117397693763	"M5"
"Zt09_chr_10_00394"	0.0261063370529631	"M5"
"Zt09_chr_8_00448"	0.0258574006810979	"M5"
"Zt09_chr_5_00493"	0.025727456695025	"M5"
"Zt09_chr_6_00344"	0.0257002837787431	"M5"
"Zt09_chr_3_00967"	0.0256381048331723	"M5"
"Zt09_chr_2_00347"	0.0254401088436883	"M5"
"Zt09_chr_4_00306"	0.0253127254693577	"M5"
"Zt09_chr_7_00015"	0.025274676496808	"M5"
"Zt09_chr_2_01125"	0.0252725099605446	"M5"
"Zt09_chr_5_00288"	0.0252549365323531	"M5"
"Zt09_chr_6_00471"	0.0251909879011076	"M5"
"Zt09_chr_10_00187"	0.0251561393241002	"M5"
"Zt09_chr_13_00096"	0.0249491240437628	"M5"
"Zt09_chr_6_00677"	0.0248868837905113	"M5"
"Zt09_chr_1_00954"	0.0248639753105225	"M5"
"Zt09_chr_1_01199"	0.0242864407833786	"M5"
"Zt09_chr_5_00852"	0.0242781601863399	"M5"
"Zt09_chr_3_00590"	0.0241640493748049	"M5"
"Zt09_chr_13_00266"	0.0241330353190554	"M5"
"Zt09_chr_3_00625"	0.0240988082564816	"M5"
"Zt09_chr_1_00567"	0.0238017815537125	"M5"
"Zt09_chr_6_00382"	0.0237646989690181	"M5"
"Zt09_chr_1_00691"	0.0234956658053499	"M5"
"Zt09_chr_6_00151"	0.0233071983070378	"M5"
"Zt09_chr_5_00445"	0.0229815004055443	"M5"
"Zt09_chr_1_01651"	0.02264823275308	"M5"
"Zt09_chr_1_01688"	0.022632006953925	"M5"
"Zt09_chr_1_01969"	0.0222588495668367	"M5"
"Zt09_chr_4_00510"	0.0222382921292595	"M5"
"Zt09_chr_8_00235"	0.0222343303618139	"M5"
"Zt09_chr_4_00419"	0.0222183920003691	"M5"
"Zt09_chr_2_00496"	0.0221584061602869	"M5"
"Zt09_chr_11_00301"	0.0220808559421616	"M5"
"Zt09_chr_4_00206"	0.0215210883481762	"M5"
"Zt09_chr_7_00086"	0.0212823724113855	"M5"
"Zt09_chr_4_00075"	0.0212634223814799	"M5"
"Zt09_chr_1_01355"	0.0212575733533979	"M5"
"Zt09_chr_4_00589"	0.0210725117830929	"M5"
"Zt09_chr_1_00874"	0.020939071771856	"M5"
"Zt09_chr_9_00539"	0.0209196377979191	"M5"
"Zt09_chr_12_00370"	0.0206840192991852	"M5"
"Zt09_chr_1_01129"	0.0204775835647725	"M5"
"Zt09_chr_1_01349"	0.0204428047932669	"M5"
"Zt09_chr_9_00606"	0.0204183979757848	"M5"
"Zt09_chr_10_00544"	0.0204015286805329	"M5"
"Zt09_chr_10_00265"	0.0202613037948684	"M5"
"Zt09_chr_1_01553"	0.0201582440807907	"M5"
"Zt09_chr_2_00810"	0.0198846076842659	"M5"
"Zt09_chr_6_00542"	0.0198672075729389	"M5"
"Zt09_chr_1_00281"	0.0198199184272018	"M5"
"Zt09_chr_1_00709"	0.0197251113877395	"M5"
"Zt09_chr_5_00091"	0.0196652142324359	"M5"
"Zt09_chr_1_01782"	0.0195421443590981	"M5"
"Zt09_chr_2_00696"	0.0195153423216696	"M5"
"Zt09_chr_1_00848"	0.0195081464778788	"M5"
"Zt09_chr_6_00315"	0.0193632589559043	"M5"
"Zt09_chr_2_00491"	0.0193508154710502	"M5"
"Zt09_chr_1_00556"	0.0190473190112031	"M5"
"Zt09_chr_5_00831"	0.0190299730926271	"M5"
"Zt09_chr_1_00895"	0.0190295042311794	"M5"
"Zt09_chr_1_01507"	0.0189649818612876	"M5"
"Zt09_chr_1_00597"	0.0188792637997158	"M5"
"Zt09_chr_8_00321"	0.0188546734196064	"M5"
"Zt09_chr_9_00475"	0.0188364322972987	"M5"
"Zt09_chr_4_00147"	0.0187241242637878	"M5"
"Zt09_chr_7_00062"	0.0187233150056936	"M5"
"Zt09_chr_3_00199"	0.0186817483218758	"M5"
"Zt09_chr_3_00599"	0.0186284305943345	"M5"
"Zt09_chr_7_00350"	0.0184837061011886	"M5"
"Zt09_chr_5_00357"	0.0183783440867083	"M5"
"Zt09_chr_3_00076"	0.0182947581423471	"M5"
"Zt09_chr_3_00190"	0.018152283516064	"M5"
"Zt09_chr_19_00037"	0.018090736087734	"M5"
"Zt09_chr_5_00821"	0.0179821637462658	"M5"
"Zt09_chr_1_01415"	0.0177617348406572	"M5"
"Zt09_chr_6_00367"	0.0177036494548029	"M5"
"Zt09_chr_1_01834"	0.0176193102590003	"M5"
"Zt09_chr_12_00220"	0.0175615729934304	"M5"
"Zt09_chr_11_00258"	0.0174832754534586	"M5"
"Zt09_chr_10_00501"	0.017145503882135	"M5"
"Zt09_chr_4_00599"	0.0171358998781642	"M5"
"Zt09_chr_10_00390"	0.0168727362964798	"M5"
"Zt09_chr_1_01951"	0.0167930301444803	"M5"
"Zt09_chr_1_00953"	0.0166488399879229	"M5"
"Zt09_chr_3_00580"	0.0165657639176176	"M5"
"Zt09_chr_3_00416"	0.0164537360464184	"M5"
"Zt09_chr_4_00095"	0.0163248165549927	"M5"
"Zt09_chr_10_00364"	0.0161553436921228	"M5"
"Zt09_chr_1_01603"	0.016067015586812	"M5"
"Zt09_chr_3_00949"	0.0160602972694436	"M5"
"Zt09_chr_1_00144"	0.0160104355100315	"M5"
"Zt09_chr_2_00018"	0.0157452150562233	"M5"
"Zt09_chr_4_00668"	0.0157388670600072	"M5"
"Zt09_chr_2_01150"	0.0157102589887971	"M5"
"Zt09_chr_1_01532"	0.0157059184498289	"M5"
"Zt09_chr_15_00051"	0.0156552341028961	"M5"
"Zt09_chr_4_00554"	0.015649871883813	"M5"
"Zt09_chr_1_00628"	0.0155103923702768	"M5"
"Zt09_chr_1_01376"	0.0155036476424012	"M5"
"Zt09_chr_3_00781"	0.0154633617961535	"M5"
"Zt09_chr_5_00761"	0.0154293515193567	"M5"
"Zt09_chr_8_00111"	0.015393904623308	"M5"
"Zt09_chr_2_00401"	0.0153824659208857	"M5"
"Zt09_chr_11_00379"	0.0153003791110466	"M5"
"Zt09_chr_11_00120"	0.0152320532236202	"M5"
"Zt09_chr_1_00688"	0.015175398631949	"M5"
"Zt09_chr_1_01181"	0.0149135509798911	"M5"
"Zt09_chr_6_00258"	0.014899472530726	"M5"
"Zt09_chr_12_00373"	0.0148858033051711	"M5"
"Zt09_chr_1_00263"	0.0144447041617194	"M5"
"Zt09_chr_9_00547"	0.0144001894022305	"M5"
"Zt09_chr_3_00223"	0.0143508903860921	"M5"
"Zt09_chr_4_00342"	0.0143014121240608	"M5"
"Zt09_chr_5_00688"	0.0142698626268625	"M5"
"Zt09_chr_1_00763"	0.0142501402436194	"M5"
"Zt09_chr_1_00368"	0.0141461867950589	"M5"
"Zt09_chr_6_00450"	0.0140121883423727	"M5"
"Zt09_chr_16_00074"	0.0140091129442327	"M5"
"Zt09_chr_6_00661"	0.0140013868690556	"M5"
"Zt09_chr_5_00272"	0.0139970285413212	"M5"
"Zt09_chr_4_00710"	0.0139287479323837	"M5"
"Zt09_chr_7_00347"	0.0138690776326975	"M5"
"Zt09_chr_3_01057"	0.0137223782684015	"M5"
"Zt09_chr_6_00523"	0.0136814815866621	"M5"
"Zt09_chr_2_00232"	0.0136229066765412	"M5"
"Zt09_chr_9_00504"	0.0135743740322201	"M5"
"Zt09_chr_8_00079"	0.0133809541481884	"M5"
"Zt09_chr_7_00019"	0.0133128550520885	"M5"
"Zt09_chr_1_01720"	0.013286761786348	"M5"
"Zt09_chr_1_01209"	0.0131731924463825	"M5"
"Zt09_chr_7_00332"	0.0130604442112634	"M5"
"Zt09_chr_1_01302"	0.0129761970576747	"M5"
